"ECO.SITE","STATE","PHASE","PHASE.NAME","SYMBOL","LOWER","UPPER","NATIVITY","FUNCTIONAL_FINE","LIFECYCLE","FUNCTIONAL"
"R034BY205UT","REFERENCE",1.1,"1.1","GUSA2",2,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","OPPO",2,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","TESP2",2,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY205UT","REFERENCE",1.1,"1.1","ACHY",40,60,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","PLJA",40,60,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","HECO26",20,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","BOGR2",4,15,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","LESAS",4,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","POSE",4,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","POSE",4,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY205UT","REFERENCE",1.1,"1.1","POSE",4,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY248UT","REFERENCE",1.1,"1.1","ATCO",25,38,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","CHVI8",13,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","ATCU",3,13,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","BRMI",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","EPTO",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","ERBI",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","ERMI4",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","ERNAN5",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","GUSA2",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","MAFR3",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","OPPO",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","PIDE4",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","PUME",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","TESP2",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY248UT","REFERENCE",1.1,"1.1","LESAS",125,138,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY248UT","REFERENCE",1.1,"1.1","ACHY",3,8,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","JUOS",9,15,"NATIVE","TREE","PERENNIAL","TREE"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PIED",9,15,"NATIVE","TREE","PERENNIAL","TREE"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARNO4",45,60,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CEMO2",15,30,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",15,30,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",15,30,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",15,30,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",15,30,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARBI3",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARTRW8",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ATCA2",3,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ATCO",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ERCO14",3,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GLSPM",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","GUSA2",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","KRLA2",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","OPPO",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PUME",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","STAC",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","YUHA",3,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","LESAS",30,45,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PSSP6",9,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ACHY",9,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","HECO26",9,15,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PLJA",9,15,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","BOGR2",3,9,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ELEL5",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PASM",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY233UT","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",3,9,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY206UT","REFERENCE",1.1,"1.1","ARTRW8",95,160,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","ERNA10",15,35,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","GRSP",15,35,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","ATCO",12,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","SAVE4",12,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","TENU2",12,20,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","ARNO4",0,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","ATCA2",7,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","CHVI8",7,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","GLSPM",7,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","GUSA2",5,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","KRLA2",7,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY206UT","REFERENCE",1.1,"1.1","ACHY",10,25,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY206UT","REFERENCE",1.1,"1.1","ELEL5",10,25,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY206UT","REFERENCE",1.1,"1.1","PLJA",10,25,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY206UT","REFERENCE",1.1,"1.1","HECO26",8,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY206UT","REFERENCE",1.1,"1.1","LESAS",8,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY206UT","REFERENCE",1.1,"1.1","PSSP6",8,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY206UT","REFERENCE",1.1,"1.1","SPCR",8,20,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY251UT","REFERENCE",1.1,"1.1","ATCO",25,38,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","CHVI8",13,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","ATCU",3,13,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","BRMI",8,13,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","EPTO",8,13,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","EPVI",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","ERBI",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","ERMI4",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","ERNAN5",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","GUSA2",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","MAFR3",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","OPPO",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","PIDE4",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","PUME",3,5,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","TESP2",3,5,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY251UT","REFERENCE",1.1,"1.1","LESAS",125,138,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY251UT","REFERENCE",1.1,"1.1","ACHY",3,8,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY289CO","REFERENCE",1.1,"PERENNIAL SHRUBLAND/GRASSLAND","CHVI8",9,45,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ACHY",30,80,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PLJA",30,80,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POFE",5,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CAGE2",5,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ELEL5",5,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","HECO26",5,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",5,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",5,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POSE",5,20,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","AMUT",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARTRW8",15,40,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CEMO2",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CHVI8",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PUTR2",0,40,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","QUGA",5,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FERU",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","YUBA",0,40,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PERA4",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PUME",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","RICE",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","SYOR2",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPVI",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARFR4",0,25,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARTRV",0,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PIED",175,350,"NATIVE","TREE","PERENNIAL","TREE"
"R036XY446CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","JUOS",5,40,"NATIVE","TREE","PERENNIAL","TREE"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POFE",150,275,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ACHY",40,110,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ELEL5",0,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","HECO26",0,40,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARNO4",0,55,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ARTRV",0,55,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CEMO2",0,55,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CHVI8",0,55,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PUTR2",0,55,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","YUBA",0,55,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","JUOS",75,275,"NATIVE","TREE","PERENNIAL","TREE"
"R036XY142CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PIED",50,225,"NATIVE","TREE","PERENNIAL","TREE"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","POFE",120,200,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ACHY",30,90,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","ELEL5",0,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","HECO26",0,30,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","AMUT",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CEMO2",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","CHVI8",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","EPTO",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","FERU",0,40,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PUTR2",0,40,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","YUBA",0,40,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","JUOS",60,150,"NATIVE","TREE","PERENNIAL","TREE"
"R036XY141CO","REFERENCE",1.1,"PINYON-JUNIPER WOODLAND","PIED",30,120,"NATIVE","TREE","PERENNIAL","TREE"
"R034BY404CO","REFERENCE",1.1,"PERENNIAL GRASS-SHRUBS","GUSA2",5,25,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY109UT","REFERENCE",1.1,"1.1","ATCA2",3,9,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY109UT","REFERENCE",1.1,"1.1","TESP2",3,9,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY109UT","REFERENCE",1.1,"1.1","BOGR2",3,9,"NATIVE","C4-GRASS","PERENNIAL","GRASS"
"R034BY117UT","REFERENCE",1.1,"1.1","ATCO4",120,140,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","PIDE4",6,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","ATCO",6,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","ATCU",6,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","GUSA2",6,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","KRLA2",6,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","OPPO",6,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","SCWH",6,10,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","TESP2",6,10,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY117UT","REFERENCE",1.1,"1.1","ELEL5",6,10,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY117UT","REFERENCE",1.1,"1.1","ACHY",2,6,"NATIVE","C3-GRASS","PERENNIAL","GRASS"
"R034BY121UT","REFERENCE",1.1,"1.1","ATCO",75,105,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","PIDE4",15,30,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","ATCU",6,15,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","EPTO",6,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","TESP2",3,15,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","KRLA2",3,9,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","OPPO",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","ARBI3",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","ARNO4",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","BRMI",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","CHVI8",3,6,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","EPNE",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","ERMI4",3,6,"NATIVE","RESPROUT-SHRUB","PERENNIAL","SHRUB"
"R034BY121UT","REFERENCE",1.1,"1.1","GLSPM",3,6,"NATIVE","NON-RESPROUT-SHRUB","PERENNIAL","SHRUB"
